File Branch_Vertices Time Verification Média_Grau_BV Branch_Vertices2 Time2 Verification2 Média_Grau_BV2 Branch_Vertices3 Time3 Verification3 Média_Grau_BV3 
Instancias\Spd_RF2_180_200_3411.txt	 48	 0,0000000000	 True	 4,1250000000	 48	 0,0000000000	 True	 4,1041665077	 48	 0,0000000000	 True	 4,1041665077
Instancias\Spd_RF2_180_200_3419.txt	 50	 0,0000000000	 True	 3,9600000381	 50	 0,0000000000	 True	 3,9600000381	 49	 0,0000000000	 True	 4,0000000000
Instancias\Spd_RF2_180_200_3427.txt	 48	 0,0150000000	 True	 4,1041665077	 48	 0,0000000000	 True	 4,0833334923	 47	 0,0000000000	 True	 4,0851063728
Instancias\Spd_RF2_180_200_3435.txt	 47	 0,0000000000	 True	 4,0851063728	 47	 0,0000000000	 True	 4,0851063728	 47	 0,0000000000	 True	 4,1063828468
Instancias\Spd_RF2_180_200_3443.txt	 45	 0,0000000000	 True	 4,0444445610	 45	 0,0000000000	 True	 4,0444445610	 45	 0,0000000000	 True	 4,0444445610
Instancias\Spd_RF2_180_221_3451.txt	 36	 0,0000000000	 True	 4,1666665077	 36	 0,0000000000	 True	 4,1666665077	 34	 0,0000000000	 True	 4,2647056580
Instancias\Spd_RF2_180_221_3459.txt	 41	 0,0000000000	 True	 3,9756097794	 41	 0,0150000000	 True	 3,9756097794	 39	 0,0000000000	 True	 4,0000000000
Instancias\Spd_RF2_180_221_3467.txt	 37	 0,0000000000	 True	 4,2432432175	 37	 0,0000000000	 True	 4,2432432175	 35	 0,0000000000	 True	 4,3142857552
Instancias\Spd_RF2_180_221_3475.txt	 37	 0,0000000000	 True	 4,1081080437	 37	 0,0150000000	 True	 4,1081080437	 36	 0,0000000000	 True	 4,1666665077
Instancias\Spd_RF2_180_221_3483.txt	 40	 0,0000000000	 True	 4,3000001907	 40	 0,0000000000	 True	 4,3000001907	 40	 0,0000000000	 True	 4,3000001907
Instancias\Spd_RF2_180_242_3491.txt	 29	 0,0000000000	 True	 4,2413792610	 29	 0,0000000000	 True	 4,2413792610	 27	 0,0150000000	 True	 4,2222223282
Instancias\Spd_RF2_180_242_3499.txt	 32	 0,0000000000	 True	 4,1562500000	 32	 0,0000000000	 True	 4,1562500000	 29	 0,0000000000	 True	 4,2413792610
Instancias\Spd_RF2_180_242_3507.txt	 30	 0,0000000000	 True	 4,3333334923	 30	 0,0150000000	 True	 4,3333334923	 27	 0,0000000000	 True	 4,5925927162
Instancias\Spd_RF2_180_242_3515.txt	 29	 0,0000000000	 True	 4,4482760429	 29	 0,0000000000	 True	 4,4137930870	 28	 0,0000000000	 True	 4,4285712242
Instancias\Spd_RF2_180_242_3523.txt	 30	 0,0150000000	 True	 4,3666667938	 30	 0,0000000000	 True	 4,3333334923	 27	 0,0000000000	 True	 4,4074072838
Instancias\Spd_RF2_180_263_3531.txt	 24	 0,0000000000	 True	 4,2916665077	 24	 0,0150000000	 True	 4,2916665077	 22	 0,0000000000	 True	 4,5000000000
Instancias\Spd_RF2_180_263_3539.txt	 28	 0,0000000000	 True	 4,5000000000	 28	 0,0000000000	 True	 4,5000000000	 23	 0,0000000000	 True	 4,9565215111
Instancias\Spd_RF2_180_263_3547.txt	 25	 0,0150000000	 True	 4,5999999046	 25	 0,0000000000	 True	 4,5199999809	 23	 0,0000000000	 True	 4,6956520081
Instancias\Spd_RF2_180_263_3555.txt	 29	 0,0000000000	 True	 4,1379308701	 29	 0,0000000000	 True	 4,1379308701	 25	 0,0000000000	 True	 4,4000000954
Instancias\Spd_RF2_180_263_3563.txt	 29	 0,0000000000	 True	 4,4137930870	 29	 0,0000000000	 True	 4,4137930870	 24	 0,0000000000	 True	 4,6250000000
Instancias\Spd_RF2_180_284_3571.txt	 25	 0,0000000000	 True	 4,1199998856	 25	 0,0150000000	 True	 4,1199998856	 22	 0,0000000000	 True	 3,9545454979
Instancias\Spd_RF2_180_284_3579.txt	 23	 0,0000000000	 True	 4,3913044930	 23	 0,0000000000	 True	 4,3478260040	 21	 0,0000000000	 True	 4,2857141495
Instancias\Spd_RF2_180_284_3587.txt	 25	 0,0000000000	 True	 3,9600000381	 26	 0,0000000000	 True	 3,8461537361	 19	 0,0000000000	 True	 4,2105264664
Instancias\Spd_RF2_180_284_3595.txt	 25	 0,0000000000	 True	 4,6799998283	 25	 0,0150000000	 True	 4,6799998283	 22	 0,0000000000	 True	 4,8636364937
Instancias\Spd_RF2_180_284_3603.txt	 27	 0,0000000000	 True	 4,6666665077	 27	 0,0150000000	 True	 4,6666665077	 23	 0,0000000000	 True	 4,9130434990
